student_id,test_id,objective,total_time_in_second,createdAt,pass_test,answers.0.question_id,answers.0.question,answers.0.answer,answers.1.question_id,answers.1.question,answers.1.answer,answers.2.question_id,answers.2.question,answers.2.answer,answers.3.question_id,answers.3.question,answers.3.answer,answers.4.question_id,answers.4.question,answers.4.answer
599c5c47ddb1e3fb7718c2d3,m3_n_3_2,58e0b9f9c14ef5d10bc1bf6a,232,2017-09-13T16:25:53.739Z,0,m3_n_3_2_q01,0,0,m3_n_3_2_q02,1,0,m3_n_3_2_q04,3,0,m3_n_3_2_q05,4,2,,,
599c5c47ddb1e3fb7718c2b5,m3_n_3_2,58e0b9f9c14ef5d10bc1bf6a,98,2017-09-13T16:27:13.167Z,1,m3_n_3_2_q01,0,0,m3_n_3_2_q02,1,3,m3_n_3_2_q03,2,3,m3_n_3_2_q04,3,0,m3_n_3_2_q05,4,0
599c5c47ddb1e3fb7718c2f0,m3_n_3_2,58e0b9f9c14ef5d10bc1bf6a,137,2017-09-13T16:30:29.498Z,0,m3_n_3_2_q01,0,2,m3_n_3_2_q02,1,0,m3_n_3_2_q03,2,1,m3_n_3_2_q04,3,0,m3_n_3_2_q05,4,0
599c5c47ddb1e3fb7718c2e1,m3_n_3_2,58e0b9f9c14ef5d10bc1bf6a,133,2017-09-13T16:30:56.615Z,0,m3_n_3_2_q01,0,0,m3_n_3_2_q02,1,0,m3_n_3_2_q03,2,1,m3_n_3_2_q04,3,0,m3_n_3_2_q05,4,0
599c5c47ddb1e3fb7718c2c4,m3_n_3_2,58e0b9f9c14ef5d10bc1bf6a,264,2017-09-13T16:36:30.521Z,0,m3_n_3_2_q01,0,0,m3_n_3_2_q02,1,0,m3_n_3_2_q03,2,3,m3_n_3_2_q04,3,0,m3_n_3_2_q05,4,0
599c5c47ddb1e3fb7718c2d2,m3_n_3_2,58e0b9f9c14ef5d10bc1bf6a,284,2017-09-13T16:46:21.586Z,1,m3_n_3_2_q01,0,1,m3_n_3_2_q02,1,3,m3_n_3_2_q03,2,3,m3_n_3_2_q04,3,0,m3_n_3_2_q05,4,3
599c5c47ddb1e3fb7718c2ef,m3_n_3_2,58e0b9f9c14ef5d10bc1bf6a,305,2017-09-13T18:01:27.186Z,0,m3_n_3_2_q01,0,1,m3_n_3_2_q02,1,0,m3_n_3_2_q03,2,1,m3_n_3_2_q04,3,0,m3_n_3_2_q05,4,0
599c5c47ddb1e3fb7718c2d3,m3_n_3_2,58e0b9f9c14ef5d10bc1bf6a,245,2017-09-13T18:02:44.386Z,0,m3_n_3_2_q01,0,1,m3_n_3_2_q02,1,0,m3_n_3_2_q03,2,1,m3_n_3_2_q04,3,0,m3_n_3_2_q05,4,0
599c5c47ddb1e3fb7718c2f0,m3_n_3_2,58e0b9f9c14ef5d10bc1bf6a,154,2017-09-13T18:06:27.319Z,0,m3_n_3_2_q01,0,1,m3_n_3_2_q02,1,0,m3_n_3_2_q03,2,1,m3_n_3_2_q04,3,0,m3_n_3_2_q05,4,0
599c5c47ddb1e3fb7718c2c3,m3_n_3_2,58e0b9f9c14ef5d10bc1bf6a,339,2017-09-13T18:08:18.939Z,0,m3_n_3_2_q01,0,1,m3_n_3_2_q02,1,3,m3_n_3_2_q03,2,1,m3_n_3_2_q04,3,0,m3_n_3_2_q05,4,1
599c5c47ddb1e3fb7718c2e1,m3_n_3_2,58e0b9f9c14ef5d10bc1bf6a,126,2017-09-13T18:10:42.103Z,0,m3_n_3_2_q01,0,1,m3_n_3_2_q02,1,0,m3_n_3_2_q04,3,0,m3_n_3_2_q05,4,0,m3_n_3_2_q03,2,1
599c5c47ddb1e3fb7718c2c4,m3_n_3_2,58e0b9f9c14ef5d10bc1bf6a,181,2017-09-13T18:14:52.686Z,0,m3_n_3_2_q01,0,1,m3_n_3_2_q02,1,0,m3_n_3_2_q03,2,3,m3_n_3_2_q05,4,0,,,
5995ecb0ddb1e3fb7718bd3d,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,147,2017-09-13T19:15:21.986Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
5995ecb0ddb1e3fb7718bd1f,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,95,2017-09-13T19:16:04.032Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
5995ecb0ddb1e3fb7718bced,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,138,2017-09-13T19:17:08.486Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
5995ecb0ddb1e3fb7718bce9,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,238,2017-09-13T19:17:20.086Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,0,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
5995ecb0ddb1e3fb7718bd05,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,205,2017-09-13T19:17:46.027Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,0,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
5995ecb0ddb1e3fb7718bd07,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,245,2017-09-13T19:17:55.202Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
5995ecb0ddb1e3fb7718bd3b,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,96,2017-09-13T19:18:13.902Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,0,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
5995ecb0ddb1e3fb7718bced,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,87,2017-09-13T19:18:53.342Z,0,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,0,m3_n_1_2_q05,4,1
5995ecb0ddb1e3fb7718bd3d,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,242,2017-09-13T19:19:51.386Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
5995ecb0ddb1e3fb7718bd1f,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,210,2017-09-13T19:20:02.290Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
5995ecb0ddb1e3fb7718bd3b,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,83,2017-09-13T19:20:06.145Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,1
5995ecb0ddb1e3fb7718bce9,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,170,2017-09-13T19:20:41.530Z,0,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,0,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,0,m3_n_1_2_q05,4,3
5995ecb0ddb1e3fb7718bceb,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,230,2017-09-13T19:22:32.741Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,2,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
5995ecb0ddb1e3fb7718bd07,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,276,2017-09-13T19:22:44.213Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
5995ecb0ddb1e3fb7718bd05,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,327,2017-09-13T19:23:53.986Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,1
5995ecb0ddb1e3fb7718bceb,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,231,2017-09-13T19:26:50.186Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,0,m3_n_1_2_q05,4,3
59a5ba56ddb1e3fb7718da9c,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,24,2017-09-13T20:39:42.840Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,0,m3_n_1_2_q05,4,3
59a5ba56ddb1e3fb7718da27,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,18,2017-09-13T20:41:00.938Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,0,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
5995ecb0ddb1e3fb7718bd04,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,148,2017-09-14T12:50:57.103Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
5995ecb0ddb1e3fb7718bd04,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,319,2017-09-14T12:56:59.865Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
59a5ba56ddb1e3fb7718da93,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,20,2017-09-14T13:18:29.934Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,0,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
599c8ec6ddb1e3fb7718c4a7,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-09-12T19:32:39.624Z,0,m3_n_1_2_q01,0,1,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,1,m3_n_1_2_q05,4,1
599c8ec6ddb1e3fb7718c415,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-09-12T19:33:16.537Z,0,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,0,m3_n_1_2_q05,4,1
598e10d6ddb1e3fb7718b998,m3_n_3_2,58e0b9f9c14ef5d10bc1bf6a,241,2017-09-12T19:33:29.426Z,1,m3_n_3_2_q01,0,1,m3_n_3_2_q02,1,3,m3_n_3_2_q03,2,3,m3_n_3_2_q04,3,0,m3_n_3_2_q05,4,0
599c8ec6ddb1e3fb7718c436,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-09-12T19:33:40.323Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,1,m3_n_1_2_q05,4,3
5995ecb0ddb1e3fb7718bd22,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,365,2017-09-12T19:34:26.427Z,0,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,2,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,0,m3_n_1_1_q05,4,0
598e10d6ddb1e3fb7718b901,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,310,2017-09-12T19:35:05.386Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
5995ecb0ddb1e3fb7718bd3c,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,123,2017-09-12T19:35:25.087Z,0,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,0,m3_n_1_2_q03,2,3,m3_n_1_2_q04,3,0,m3_n_1_2_q05,4,1
5995ecb0ddb1e3fb7718bd3a,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,331,2017-09-12T19:36:15.988Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,2,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
599c8ec6ddb1e3fb7718c45c,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-09-12T19:36:50.198Z,0,m3_n_1_2_q01,0,1,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,0,m3_n_1_2_q05,4,1
5995ecb0ddb1e3fb7718bd50,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,235,2017-09-12T19:37:15.528Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,2
5995ecb0ddb1e3fb7718bd4f,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,300,2017-09-12T19:37:50.486Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
5995ecb0ddb1e3fb7718bcec,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,371,2017-09-12T19:37:52.741Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
599c8ec6ddb1e3fb7718c416,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-09-12T19:37:57.743Z,0,m3_n_1_2_q01,0,2,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,1,m3_n_1_2_q05,4,3
5995ecb0ddb1e3fb7718bd4d,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,304,2017-09-12T19:37:58.495Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,3,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
5995ecb0ddb1e3fb7718bcea,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,218,2017-09-12T19:38:30.844Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
599c8ec6ddb1e3fb7718c482,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-09-12T19:38:32.600Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,1
599c8ec6ddb1e3fb7718c437,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-09-12T19:38:55.744Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
5995ecb0ddb1e3fb7718bd20,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,242,2017-09-12T19:39:03.643Z,0,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,3,m3_n_1_2_q04,3,0,m3_n_1_2_q05,4,2
599c8ec6ddb1e3fb7718c45d,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-09-12T19:39:15.613Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
599c8ec6ddb1e3fb7718c4a9,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-09-12T19:39:45.524Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
599c8ec6ddb1e3fb7718c417,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-09-12T19:40:07.917Z,0,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,2,m3_n_1_2_q04,3,1,m3_n_1_2_q05,4,3
5992e954772fcc00018236a6,m3_n_1_3,58e0b9f9c14ef5d10bc1bf5f,363,2017-09-12T19:40:22.242Z,1,m3_n_1_3_q01,0,3,m3_n_1_3_q02,1,0,m3_n_1_3_q04,3,2,m3_n_1_3_q05,4,3,m3_n_1_3_q03,2,3
599c8ec6ddb1e3fb7718c483,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-09-12T19:40:28.019Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
599c8ec6ddb1e3fb7718c438,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-09-12T19:40:54.900Z,1,m3_n_1_2_q01,0,2,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
599c8ec6ddb1e3fb7718c45e,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,0,2017-09-12T19:41:17.973Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,2
59a6bf8dddb1e3fb7718dced,m3_gm_3_1,58e0b9f9c14ef5d10bc1bf7f,155,2017-09-12T19:44:47.825Z,1,m3_gm_3_1_q01,0,2,m3_gm_3_1_q02,1,2,m3_gm_3_1_q03,2,1,m3_gm_3_1_q04,3,1,m3_gm_3_1_q05,4,1
59a6bf8dddb1e3fb7718dcae,m3_gm_3_1,58e0b9f9c14ef5d10bc1bf7f,288,2017-09-12T19:46:03.286Z,0,m3_gm_3_1_q01,0,2,m3_gm_3_1_q02,1,3,m3_gm_3_1_q03,2,0,m3_gm_3_1_q04,3,1,m3_gm_3_1_q05,4,1
5995ecb0ddb1e3fb7718bd3a,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,437,2017-09-12T19:46:25.386Z,0,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,1,m3_n_1_2_q05,4,2
59a6bf8dddb1e3fb7718dced,m3_gm_3_2,58e0b9f9c14ef5d10bc1bf80,133,2017-09-12T19:47:32.192Z,1,m3_gm_3_2_q01,0,1,m3_gm_3_2_q02,1,1,m3_gm_3_2_q03,2,0,m3_gm_3_2_q04,3,0,m3_gm_3_2_q05,4,0
5995ecb0ddb1e3fb7718bd22,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,483,2017-09-12T19:50:35.013Z,0,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,2,m3_n_1_2_q04,3,0,m3_n_1_2_q05,4,2
59a6bf8dddb1e3fb7718dcdd,m3_gm_3_2,58e0b9f9c14ef5d10bc1bf80,542,2017-09-12T19:50:57.807Z,1,m3_gm_3_2_q01,0,1,m3_gm_3_2_q02,1,1,m3_gm_3_2_q03,2,0,m3_gm_3_2_q04,3,0,m3_gm_3_2_q05,4,1
59a6bf8dddb1e3fb7718dcae,m3_gm_3_2,58e0b9f9c14ef5d10bc1bf80,344,2017-09-12T19:52:17.417Z,0,m3_gm_3_2_q01,0,1,m3_gm_3_2_q02,1,2,m3_gm_3_2_q03,2,1,m3_gm_3_2_q04,3,2,m3_gm_3_2_q05,4,2
598c9588ddb1e3fb7718b6c9,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,59,2017-09-12T19:52:51.927Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
59a6bf8dddb1e3fb7718dcbe,m3_gm_3_2,58e0b9f9c14ef5d10bc1bf80,529,2017-09-12T19:53:55.743Z,0,m3_gm_3_2_q01,0,2,m3_gm_3_2_q02,1,2,m3_gm_3_2_q03,2,0,m3_gm_3_2_q04,3,3,m3_gm_3_2_q05,4,2
59a6bf8dddb1e3fb7718dcdd,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,183,2017-09-12T19:55:10.786Z,0,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,1,m3_n_1_2_q05,4,2
598c9588ddb1e3fb7718b6d5,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,73,2017-09-12T19:55:16.216Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
59a6bf8dddb1e3fb7718dcae,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,105,2017-09-12T19:55:44.520Z,0,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,2,m3_n_1_1_q03,2,2,m3_n_1_1_q05,4,0,m3_n_1_1_q04,3,0
598c9588ddb1e3fb7718b6bc,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,48,2017-09-12T19:56:48.821Z,1,m3_n_1_2_q01,0,2,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
598e10d6ddb1e3fb7718b987,m3_n_3_2,58e0b9f9c14ef5d10bc1bf6a,181,2017-09-12T19:58:02.921Z,1,m3_n_3_2_q01,0,1,m3_n_3_2_q02,1,3,m3_n_3_2_q03,2,3,m3_n_3_2_q04,3,0,m3_n_3_2_q05,4,0
598c9588ddb1e3fb7718b6e2,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,58,2017-09-12T19:58:42.434Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
59a6bf8dddb1e3fb7718dcbe,m3_gm_3_1,58e0b9f9c14ef5d10bc1bf7f,354,2017-09-12T20:00:42.386Z,1,m3_gm_3_1_q01,0,2,m3_gm_3_1_q02,1,2,m3_gm_3_1_q03,2,1,m3_gm_3_1_q04,3,0,m3_gm_3_1_q05,4,0
598e10d6ddb1e3fb7718b8d8,m3_n_3_2,58e0b9f9c14ef5d10bc1bf6a,134,2017-09-12T20:03:13.295Z,1,m3_n_3_2_q01,0,1,m3_n_3_2_q02,1,3,m3_n_3_2_q03,2,3,m3_n_3_2_q04,3,0,m3_n_3_2_q05,4,0
598e10d6ddb1e3fb7718b8d6,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,153,2017-09-12T20:07:38.786Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
598e10d6ddb1e3fb7718b8d6,m3_n_1_3,58e0b9f9c14ef5d10bc1bf5f,205,2017-09-12T20:11:32.527Z,1,m3_n_1_3_q01,0,3,m3_n_1_3_q02,1,0,m3_n_1_3_q03,2,3,m3_n_1_3_q04,3,2,m3_n_1_3_q05,4,3
599d9c13ddb1e3fb7718c5df,m3_n_1_3,58e0b9f9c14ef5d10bc1bf5f,0,2017-09-12T21:39:38.524Z,1,m3_n_1_3_q01,0,3,m3_n_1_3_q02,1,0,m3_n_1_3_q03,2,3,m3_n_1_3_q04,3,2,m3_n_1_3_q05,4,3
599c504cddb1e3fb7718c136,m3_gm_2_7,58e0b9f9c14ef5d10bc1bf7d,0,2017-09-12T21:45:01.437Z,0,m3_gm_2_7_q01,0,0,m3_gm_2_7_q02,1,0,m3_gm_2_7_q03,2,0,m3_gm_2_7_q04,3,0,m3_gm_2_7_q05,4,2
598e10d6ddb1e3fb7718b998,m3_n_3_2,58e0b9f9c14ef5d10bc1bf6a,446,2017-09-13T13:53:18.220Z,1,m3_n_3_2_q01,0,1,m3_n_3_2_q02,1,3,m3_n_3_2_q03,2,3,m3_n_3_2_q04,3,0,m3_n_3_2_q05,4,0
598e10d6ddb1e3fb7718b8d7,m3_n_3_2,58e0b9f9c14ef5d10bc1bf6a,493,2017-09-13T13:53:47.087Z,1,m3_n_3_2_q01,0,1,m3_n_3_2_q02,1,3,m3_n_3_2_q03,2,3,m3_n_3_2_q04,3,0,m3_n_3_2_q05,4,0
598e10d6ddb1e3fb7718b98a,m3_n_3_2,58e0b9f9c14ef5d10bc1bf6a,491,2017-09-13T13:54:04.586Z,1,m3_n_3_2_q01,0,1,m3_n_3_2_q02,1,3,m3_n_3_2_q03,2,3,m3_n_3_2_q04,3,0,m3_n_3_2_q05,4,0
598e10d6ddb1e3fb7718b93c,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,513,2017-09-13T14:08:31.587Z,1,m3_n_1_4_q01,0,1,m3_n_1_4_q02,1,2,m3_n_1_4_q03,2,1,m3_n_1_4_q04,3,0,m3_n_1_4_q05,4,1
598e10d6ddb1e3fb7718b8d7,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,517,2017-09-13T14:08:35.493Z,1,m3_n_1_4_q01,0,1,m3_n_1_4_q02,1,2,m3_n_1_4_q03,2,1,m3_n_1_4_q04,3,0,m3_n_1_4_q05,4,1
5992e93c75368000015061a3,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,519,2017-09-13T14:08:37.186Z,1,m3_n_1_4_q01,0,1,m3_n_1_4_q02,1,2,m3_n_1_4_q03,2,1,m3_n_1_4_q04,3,0,m3_n_1_4_q05,4,1
598e10d6ddb1e3fb7718b8d9,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,229,2017-09-13T14:15:17.587Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,3
598e10d6ddb1e3fb7718b98a,m3_n_1_1,58e0b9f9c14ef5d10bc1bf5d,436,2017-09-13T14:18:44.841Z,1,m3_n_1_1_q01,0,2,m3_n_1_1_q02,1,3,m3_n_1_1_q03,2,2,m3_n_1_1_q04,3,1,m3_n_1_1_q05,4,0
598e10d6ddb1e3fb7718b98a,m3_n_1_3,58e0b9f9c14ef5d10bc1bf5f,506,2017-09-13T14:27:49.525Z,1,m3_n_1_3_q01,0,3,m3_n_1_3_q02,1,0,m3_n_1_3_q03,2,3,m3_n_1_3_q04,3,2,m3_n_1_3_q05,4,3
59a5ba56ddb1e3fb7718da50,m3_n_1_3,58e0b9f9c14ef5d10bc1bf5f,80,2017-09-13T15:51:15.350Z,1,m3_n_1_3_q01,0,3,m3_n_1_3_q02,1,0,m3_n_1_3_q03,2,3,m3_n_1_3_q04,3,2,m3_n_1_3_q05,4,2
59a5ba56ddb1e3fb7718da50,m3_n_1_4,58e0b9f9c14ef5d10bc1bf60,120,2017-09-13T15:53:33.086Z,1,m3_n_1_4_q01,0,1,m3_n_1_4_q02,1,2,m3_n_1_4_q03,2,1,m3_n_1_4_q04,3,0,m3_n_1_4_q05,4,3
598c9588ddb1e3fb7718b6d4,m3_n_1_2,58e0b9f9c14ef5d10bc1bf5e,435,2017-09-14T13:53:53.085Z,1,m3_n_1_2_q01,0,3,m3_n_1_2_q02,1,2,m3_n_1_2_q03,2,1,m3_n_1_2_q04,3,2,m3_n_1_2_q05,4,2
